sampno,veh_id,veh_num,year,make,make_other,make_clean,model,model_other,model_clean,fuel_type,fuel_type_clean,vehicle_type,vehicle_type_clean,vehicle_status,how_acquired,acquired_year,acquired_month,annual_mileage,electric_miles,mpg,current_use,other_use,tnc_replacement,delivery_replacement,veh_home,personal_use,personal_miles,hv_replacement,fcev_fuel_cost
191064,191064.01,1,2018,TESLA, ,TESLA,,,,5,4.0,3,3, ,1,2018,12,24000, ,150,2, ,2,2,1,1,25, , 
191064,191064.02,2,2011,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2011, ,35000, ,22,2, ,2,2,1,1,20,260, 
190999,190999.01,1,2019,FORD, ,FORD,,,,1,1.0,10,10, ,2,2018,7,12000, ,25,2, ,2,2,1,1,30,25, 
191009,191009.01,1,2019,TESLA, ,TESLA,,,,5,4.0,3,3, ,3,2018,5,20000, ,92,3, ,2,2,1,1,50, , 
191018,191018.01,1,2019,DODGE, ,DODGE,,,,1,1.0,10,10,1,2,2019,11,1000, ,17,1, ,2,2,2, , ,25, 
191018,191018.02,2,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,2,2019,8,1700, ,17,1, ,2,2,2, , ,25, 
191018,191018.03,3,2019,DODGE, ,DODGE,,,,1,1.0,10,10,1,2,2019,5,1000, ,17,1, ,2,2,2, , ,25, 
191018,191018.04,4,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,2,2018,2,2500, ,25,5, ,2,2,2, , ,35, 
191018,191018.05,5,2019,DODGE, ,DODGE,,,,1,1.0,10,10,1,2,2019,7,1000, ,17,1, ,2,2,2, , ,25, 
191019,191019.01,1,2007,DODGE, ,DODGE,,,,4,3.0,13,13, ,3,2014, ,50000, ,20,1, ,2,2,2, , ,600, 
191019,191019.02,2,2009,TOYOTA, ,TOYOTA,,,,1,1.0,10,10, ,3,2017, ,30000, ,16,1, ,2,2,2, , ,400, 
191019,191019.03,3,1999,DODGE, ,DODGE,,,,4,3.0,13,13, ,3,2002, ,30000, ,22,1, ,2,2,2, , ,600, 
191025,191025.01,1,2019,DODGE, ,RAM,,,,1,1.0,13,13,3,2,2018,12,3000, ,20,2, ,2,2,1,1,25,125, 
191028,191028.01,1,2013,FORD, ,FORD,,,,1,1.0,13,13, ,2,2013, ,20000, ,18,1, ,2,2,2, , ,200, 
191028,191028.02,2,2011,FREIGHTLINER, ,FREIGHTLINER,,,,1,1.0,11,11, ,2,2012, ,20000, ,20,1, ,2,2,2, , ,200, 
191028,191028.03,3,2011,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,4,3.0,11,11, ,2,2011, ,20000, ,20,1, ,2,2,2, , ,200, 
191028,191028.04,4,2011,FORD, ,FORD,,,,4,3.0,13,13, ,2,2011, ,15000, ,18,1, ,2,2,2, , ,200, 
191028,191028.05,5,2012,FORD, ,FORD,,,,1,1.0,13,13, ,2,2012, ,20000, ,18,1, ,2,2,2, , ,200, 
191036,191036.01,1,2015,TOYOTA, ,TOYOTA,,,,2,2.0,3,3, ,3,2018,6,20000, ,32,3, ,2,2,1,2, , , 
191036,191036.02,2,2015,FORD, ,FORD,,,,1,1.0,10,10, ,3,2017, ,28000, ,22,2, ,2,2,1,2, ,100, 
191042,191042.01,1,2014,DODGE, ,RAM,,,,1,1.0,13,13,1,1,2014, ,30000, ,15,2, ,2,2,1,2, ,300, 
191042,191042.02,2,2014,Other,dodge,RAM,,,,4,3.0,13,13,1,1,2014, ,40000, ,12,5, ,2,2,1,2, ,450, 
191042,191042.03,3,2006,FORD, ,FORD,,,,1,1.0,11,11, ,1,2006, ,25400, ,10,2, ,2,2,1,2, ,400, 
191042,191042.04,4,2005,FORD, ,FORD,,,,1,1.0,13,13, ,1,2005, ,15000, ,10,5, ,2,2,2, , ,400, 
191042,191042.05,5,2005,DODGE, ,DODGE,,,,4,3.0,13,13, ,1,2005, ,10000, ,10,5, ,2,2,2, , ,400, 
191038,191038.01,1,2019,LINCOLN, ,LINCOLN,,,,1,1.0,9,9, ,1,2018,11,20000, ,17,2, ,2,2,1,1,35,350, 
191038,191038.02,2,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,1,25000, ,17,2, ,2,2,1,1,20,350, 
191038,191038.03,3,2009,GMC, ,GMC,,,,4,3.0,13,13, ,1,2009, ,15000, ,18,1, ,2,2,2, , ,350, 
191038,191038.04,4,2018,AUDI, ,AUDI,,,,1,1.0,8,8, ,1,2018,5,25000, ,29,2, ,2,2,1,1,35,300, 
191038,191038.05,5,2004,GMC, ,GMC,,,,1,1.0,13,13, ,1,2004, ,12000, ,10,5, ,2,2,2, , ,400, 
191051,191051.01,1,2013,FORD, ,FORD,,,,1,1.0,13,13, ,1,2013, ,20000, ,15,5, ,2,2,1,1,50,500, 
191051,191051.02,2,2015,FORD, ,FORD,,,,4,3.0,13,13, ,1,2015, ,25000, ,14,5, ,2,2,1,1,40,800, 
191051,191051.03,3,2013,FORD, ,FORD,,,,1,1.0,13,13, ,1,2013, ,20000, ,15,1, ,2,2,1,1,50,500, 
191050,191050.01,1,2018,FIAT, ,FIAT,,,,5,4.0,1,1, ,2,2018,11,10000, ,125,6,business,1,2,2, , , , 
191054,191054.01,1,2014,FORD, ,FORD,,,,1,1.0,13,13, ,1,2014, ,15000, ,16,6,"Travel to job sites, to and from meetings, etc.",2,2,1,1,20,500, 
191054,191054.02,2,1995,GMC, ,GMC,,,,4,3.0,13,13, ,3,2017, ,10000, ,17,4, ,2,2,1,1,5,500, 
191054,191054.03,3,2017,GMC, ,GMC,,,,1,1.0,13,13,1,1,2017, ,14000, ,19,3, ,2,2,1,1,25,650, 
191054,191054.04,4,2016,RAM, ,RAM,,,,1,1.0,13,13, ,1,2016, ,18000, ,28,3, ,2,2,1,1,10,650, 
191001,191001.01,1,2014,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2014, ,35000, ,18,5, ,2,2,1,2, ,100, 
191001,191001.02,2,2015,JEEP, ,JEEP,,,,4,3.0,8,8, ,1,2015, ,40000, ,25,2, ,2,2,1,2, ,100, 
191001,191001.03,3,2016,GMC, ,GMC,,,,4,3.0,13,13, ,1,2016, ,25000, ,18,5, ,2,2,1,2, ,100, 
191001,191001.04,4,2014,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2014, ,18000, ,20,1, ,2,2,1,2, ,100, 
191001,191001.05,5,2014,RAM, ,RAM,,,,4,3.0,13,13, ,2,2014, ,30000, ,18,5, ,2,2,1,2, ,100, 
191000,191000.01,1,2017,FORD, ,FORD,,,,1,1.0,11,11, ,2,2017, ,4000, ,22,1, ,2,2,2, , ,150, 
191000,191000.02,2,2017,FORD, ,FORD,,,,1,1.0,11,11, ,2,2017, ,5000, ,22,1, ,2,2,2, , ,150, 
191000,191000.03,3,2017,FORD, ,FORD,,,,1,1.0,11,11, ,2,2017, ,6000, ,22,1, ,2,2,2, , ,200, 
191000,191000.04,4,2017,FORD, ,FORD,,,,1,1.0,11,11, ,2,2017, ,6000, ,22,1, ,2,2,2, , ,200, 
191083,191083.01,1,1986,GMC, ,GMC,,,,1,1.0,10,10, ,3,1993, ,13000, ,15,1, ,2,2,2, , ,75, 
191083,191083.02,2,1986,GMC, ,GMC,,,,1,1.0,10,10, ,3,1993, ,13000, ,15,1, ,2,2,1,1,10,75, 
191083,191083.03,3,1986,GMC, ,GMC,,,,1,1.0,10,10, ,3,1993, ,13000, ,15,1, ,2,2,1,1,5,75, 
191083,191083.04,4,1986,GMC, ,GMC,,,,1,1.0,10,10, ,3,1993, ,13000, ,15,1, ,2,2,1,1,5,75, 
191083,191083.05,5,1986,GMC, ,GMC,,,,1,1.0,10,10, ,3,1993, ,13000, ,15,1, ,2,2,1,1,5,75, 
191080,191080.01,1,2012,TOYOTA, ,TOYOTA,,,,3,8.0,3,3, ,1,2012, ,8000,15,52,4, ,2,2,1,1,40,30, 
191093,191093.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,15000, ,10,5, ,2,2,1,2, ,300, 
191093,191093.02,2,2017,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2018,9,25000, ,15,3, ,2,2,1,2, ,350, 
191072,191072.01,1,2014,ACURA, ,ACURA,,,,1,1.0,2,2, ,3,2014, ,4160, ,20,2, ,2,2,1,2, ,150, 
191072,191072.02,2,2015,LEXUS, ,LEXUS,,,,1,1.0,5,5, ,2,2015, ,5200, ,18,2, ,2,2,1,1,40,150, 
191099,191099.01,1,2007,FORD, ,FORD,,,,1,1.0,11,11, ,3,2019,2,40000, ,18,1, ,2,2,1,1,2,200, 
191099,191099.02,2,1994,DODGE, ,DODGE,,,,4,3.0,13,13, ,3,2015, ,40000, ,18,1, ,2,2,2, , ,200, 
191107,191107.01,1,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,15000, ,24,2, ,2,2,1,2, ,600, 
191107,191107.02,2,2013,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2013, ,24539, ,18,2, ,2,2,1,2, ,700, 
191107,191107.03,3,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2012, ,23568, ,15,2, ,2,2,1,2, ,700, 
191107,191107.04,4,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,4,10000, ,20,2, ,2,2,1,1,25,600, 
191108,191108.01,1,2011,FORD, ,FORD,,,,1,1.0,11,11, ,3,2013, ,8800, ,20,1, ,2,2,2, , ,50, 
191106,191106.01,1,2016,GMC, ,GMC,,,,1,1.0,9,9, ,1,2016, ,8000, ,17,2, ,2,1,1,2, ,500, 
191130,191130.01,1,2004,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12,3,3,2006, ,20000, ,15,5, ,2,2,1,2, ,300, 
191131,191131.01,1,2013,FORD, ,FORD,,,,8,6.0,11,11, ,1,2013, ,14000, ,12,4, ,2,2,1,1,15,100, 
191132,191132.01,1,2019,TESLA, ,TESLA,,,,5,4.0,3,3, ,1,2019,4,15000, ,150,6,Traveling between locations,2,2,1,1,40, , 
191142,191142.01,1,2016,DODGE, ,RAM,,,,1,1.0,10,11,1,1,2016, ,9000, ,20,1, ,2,2,2, , ,150, 
191142,191142.02,2,2008,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,1,2008, ,9000, ,16,1, ,2,2,2, , ,150, 
191142,191142.03,3,2012,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2012, ,9000, ,18,1, ,2,2,2, , ,150, 
191142,191142.04,4,2006,DODGE, ,DODGE,,,,1,1.0,10,10, ,1,2006, ,9000, ,18,1, ,2,2,2, , ,150, 
191142,191142.05,5,2017,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2017, ,9000, ,18,1, ,2,2,2, , ,150, 
191144,191144.01,1,2009,FORD, ,FORD,,,,1,1.0,12,12, ,1,2008, ,20000, ,22,4, ,2,2,2, , ,300, 
191144,191144.02,2,2008,FORD, ,FORD,,,,1,1.0,12,12, ,1,2008, ,20000, ,22,4, ,2,2,2, , ,300, 
191144,191144.03,3,2008,FORD, ,FORD,,,,1,1.0,12,12, ,1,2008, ,20000, ,22,4, ,2,2,2, , ,300, 
191144,191144.04,4,2013,FORD, ,FORD,,,,1,1.0,13,13, ,1,2013, ,15000, ,24,4, ,2,2,2, , ,300, 
191144,191144.05,5,2011,FORD, ,FORD,,,,1,1.0,13,13, ,1,2011, ,15000, ,22,4, ,2,2,2, , ,300, 
191150,191150.01,1,2017,TOYOTA, ,TOYOTA,,,,1,1.0,10,10, ,2,2017, ,8000, ,20,2, ,2,2,2, , ,40, 
191154,191154.01,1,2017,DODGE, ,RAM,,,,1,1.0,11,11,2,1,2017, ,20000, ,26,5, ,2,2,1,2, ,250, 
191154,191154.02,2,2017,DODGE, ,RAM,,,,1,1.0,11,11,2,1,2017, ,20000, ,26,5, ,2,2,1,2, ,250, 
191154,191154.03,3,2017,DODGE, ,RAM,,,,1,1.0,11,11,2,1,2017, ,20000, ,26,5, ,2,2,1,2, ,250, 
191154,191154.04,4,2019,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,11,11,1,1,2019,3,20000, ,26,5, ,2,2,1,2, ,250, 
191154,191154.05,5,2019,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,11,11, ,1,2018,11,20000, ,28,5, ,2,2,1,2, ,250, 
191153,191153.01,1,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,7,7, ,1,2012, ,25000, ,22,6,Farming,2,2,1,1,10,350, 
191157,191157.01,1,2014,FORD, ,FORD,,,,8,6.0,11,11, ,3,2018,4,2000, ,15,1, ,2,2,2, , ,100, 
191157,191157.02,2,1998,Other,Chevrolet,CHEVROLET,,,,0,,13,13,1,3,2016, ,1200, ,10,5, ,2,2,2, , , , 
191157,191157.03,3,2010,FORD, ,FORD,,,,1,1.0,12,12, ,3,2019,4,2000, ,20,1, ,2,2,2, , ,100, 
191120,191120.01,1,2011,FORD, ,FORD,,,,1,1.0,13,13, ,1,2011, ,12000, ,20,1, ,2,2,1,1,20,300, 
191118,191118.01,1,2015,FORD, ,FORD,,,,1,1.0,5,5, ,3,2017, ,9000, ,18,3, ,2,2,1,1,20,300, 
191118,191118.02,2,1990,FORD, ,FORD,,,,1,1.0,13,13, ,3,2009, ,4000, ,8,5, ,2,2,2, , ,300, 
191193,191193.01,1,2015,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2015, ,55000, ,28,1, ,2,2,1,1,5,1000, 
191196,191196.01,1,2010,LEXUS, ,LEXUS,,,,2,2.0,2,2, ,3,2017, ,35000, ,36,3, ,2,2,1,1,5, , 
191205,191205.01,1,2019,FORD, ,FORD,,,,1,1.0,6,6, ,1,2019,4,22000, ,23,1, ,2,2,2, , ,280, 
191205,191205.02,2,2017,BMW, ,BMW,,,,1,1.0,6,6, ,2,2017, ,20000, ,24,1, ,2,2,2, , ,280, 
191202,191202.01,1,2018,Other,BMW,BMW,,,,2,2.0,7,8,1,2,2018,7,10000, ,18,5, ,2,1,2, , , , 
191117,191117.01,1,2018,FORD, ,FORD,,,,1,1.0,1,1, ,1,2018,2,20000, ,37,4, ,2,2,2, , ,200, 
191117,191117.02,2,2008,FORD, ,FORD,,,,1,1.0,12,12, ,5,2016, ,7000, ,27,2, ,2,2,2, , ,10, 
191117,191117.03,3,2009,NISSAN, ,NISSAN,,,,1,1.0,6,6, ,5,2016, ,15000, ,27,3, ,1,1,1,1,25,20, 
191117,191117.04,4,2005,FORD, ,FORD,,,,1,1.0,4,4,3,5,2014, ,11675, ,22,2, ,2,2,2, , ,200, 
191117,191117.05,5,2000,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,5,2014, ,15000, ,27,2, ,2,2,2, , ,50, 
191194,191194.01,1,2015,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,3,2017, ,5000, ,23,1, ,2,2,1,2, ,25, 
191194,191194.02,2,2012,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,3,2013, ,2000, ,19,1, ,2,2,1,2, ,25, 
191171,191171.01,1,2016,FORD, ,FORD,,,,1,1.0,13,13, ,1,2017, ,10000, ,17,6,use on farm,2,2,1,2, ,300, 
191176,191176.01,1,2016,CHEVROLET, ,CHEVROLET,,,,8,6.0,11,11, ,1,2016, ,30000, ,12,5, ,2,2,1,1,10,300, 
191175,191175.01,1,2016,RAM, ,RAM,,,,1,1.0,13,13, ,1,2015, ,25000, ,17,1, ,2,2,1,2, ,250, 
191174,191174.01,1,2009,Other,Prius,TOYOTA,,,,0,,3,3,1,1,2009, ,10000, ,35,2, ,2,2,1,1,20, , 
191174,191174.02,2,1999,MERCURY, ,MERCURY,,,,1,1.0,10,10, ,3,2001, ,3000, ,15,1, ,2,1,1,1,10,50, 
191181,191181.01,1,2016,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,1,2016, ,7000, ,8,1, ,2,2,2, , ,200, 
191182,191182.01,1,2006,DODGE, ,DODGE,,,,1,1.0,12,12, ,3,2008, ,9000, ,18,3, ,2,2,1,1,5,350, 
191185,191185.01,1,2017,FORD, ,FORD,,,,1,1.0,8,8, ,1,2017, ,12000, ,19,1, ,2,2,2, , ,250, 
191185,191185.02,2,2014,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2014, ,2500, ,22,5, ,2,2,1,2, ,250, 
191295,191295.01,1,2008,GMC, ,GMC,,,,1,1.0,13,13, ,1,2007, ,50000, ,10,5, ,2,2,1,1,20,100, 
191295,191295.02,2,2016,GMC, ,GMC,,,,1,1.0,13,13, ,3,2018,11,50000, ,12,5, ,2,2,1,2, ,200, 
191302,191302.01,1,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,3,20000, ,14,6,landscape,2,2,2, , ,450, 
191302,191302.02,2,2018,FORD, ,FORD,,,,8,6.0,13,13, ,1,2018,1,20000, ,15,6,landscape,2,2,1,2, ,450, 
191302,191302.03,3,2009,FORD, ,FORD,,,,4,3.0,13,13,1,1,2009, ,20000, ,12,6,landscape,2,2,1,2, ,400, 
191302,191302.04,4,2014,FORD, ,FORD,,,,1,1.0,13,13, ,1,2014, ,20000, ,15,2, ,2,2,2, , ,450, 
191302,191302.05,5,2012,FORD, ,FORD,,,,1,1.0,13,13, ,1,2012, ,20000, ,15,2, ,2,2,2, , ,450, 
191296,191296.01,1,2012,FORD, ,FORD,,,,1,1.0,3,3, ,3,2016, ,15000, ,25,2, ,2,2,1,1,5,300, 
191296,191296.02,2,2010,FORD, ,FORD,,,,1,1.0,13,13, ,1,2010, ,25000, ,12,2, ,2,2,2, , ,300, 
191296,191296.03,3,2009,FORD, ,FORD,,,,1,1.0,2,2, ,1,2009, ,20000, ,25,2, ,2,2,2, , ,400, 
191296,191296.04,4,2010,FORD, ,FORD,,,,1,1.0,3,3, ,1,2010, ,13000, ,25,2, ,2,2,1,1,5,300, 
191296,191296.05,5,1999,FORD, ,FORD,,,,1,1.0,11,11, ,3,2002, ,12000, ,12,1, ,2,2,2, , ,400, 
191310,191310.01,1,2018,TESLA, ,TESLA,,,,5,4.0,6,6, ,1,2018,12,5000, ,26,3, ,2,2,2, , , , 
191211,191211.01,1,2019,TOYOTA, ,TOYOTA,,,,1,1.0,10,10, ,1,2018,11,5000, ,25,2, ,2,2,1,1,30,200, 
191240,191240.01,1,2015,RAM, ,RAM,,,,1,1.0,13,13, ,1,2015, ,8000, ,25,5, ,2,2,1,2, ,300, 
191236,191236.01,1,2018,VOLVO, ,VOLVO,,,,3,8.0,6,6, ,1,2017, ,10000,50,45,2, ,2,2,2, , ,450, 
191256,191256.01,1,2002,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,3,2016, ,40000, ,15,5, ,2,2,2, , ,500, 
191256,191256.02,2,2002,CHEVROLET, ,CHEVROLET,,,,1,1.0,7,7, ,3,2015, ,10000, ,20,5, ,2,2,2, , ,100, 
191257,191257.01,1,2000,FORD, ,FORD,,,,1,1.0,9,9, ,1,2000, ,130000, ,15,5, ,2,2,2, , ,200, 
191258,191258.01,1,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,8,30000, ,20,2, ,2,2,2, , ,20, 
191258,191258.02,2,2017,FORD, ,FORD,,,,3,8.0,3,3, ,1,2017, ,15000,25,37,2, ,2,2,1,2, ,50, 
191258,191258.03,3,2013,FORD, ,FORD,,,,1,1.0,3,3,1,1,2013, ,40000, ,35,2, ,2,2,1,2, ,35, 
191258,191258.04,4,2018,TOYOTA, ,TOYOTA,,,,2,2.0,12,13,1,1,2018,6,25000, ,25,2, ,2,2,2, , , , 
191258,191258.05,5,2005,FORD, ,FORD,,,,1,1.0,9,9, ,1,2005, ,5000, ,20,2, ,2,2,1,2, ,35, 
191263,191263.01,1,2019,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,5,5, ,2,2019,5,20000, ,15,3, ,2,2,1,1,5,400, 
191263,191263.02,2,2017,FORD, ,FORD,,,,1,1.0,8,8, ,1,2017, ,10000, ,20,4, ,2,2,1,1,5,400, 
191259,191259.01,1,2014,CADILLAC, ,CADILLAC,,,,1,1.0,3,3, ,5,2017, ,6000, ,18,2, ,2,2,1,1,40,300, 
191259,191259.02,2,2000,DODGE, ,DODGE,,,,1,1.0,13,13, ,5,2010, ,5000, ,15,1, ,2,2,2, , ,150, 
191312,191312.01,1,2017,NISSAN, ,NISSAN,,,,1,1.0,2,2, ,2,2017, ,9000, ,30,1, ,2,2,2, , ,300, 
191312,191312.02,2,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,2,2018,3,9000, ,17,1, ,2,2,2, , ,300, 
191274,191274.01,1,1999,FORD, ,FORD,,,,1,1.0,11,11, ,3,2013, ,18000, ,18,1, ,2,2,2, , ,250, 
191279,191279.01,1,2002,FORD, ,FORD,,,,4,3.0,9,9, ,1,2002, ,42000, ,19,6,owners daily company car,2,2,1,1,45,1000, 
191279,191279.02,2,2001,FORD, ,FORD,,,,4,3.0,13,13, ,3,2011, ,30000, ,16,2, ,2,2,1,1,30,1000, 
191279,191279.03,3,2000,FORD, ,FORD,,,,4,3.0,13,13, ,1,2000, ,26000, ,16,1, ,2,2,1,1,30,1000, 
191279,191279.04,4,1999,FORD, ,FORD,,,,4,3.0,13,13, ,3,2008, ,20000, ,22,1, ,2,2,2, , ,1000, 
191278,191278.01,1,2015,TOYOTA, ,TOYOTA,,,,1,1.0,6,6, ,2,2015, ,10000, ,20,2, ,2,2,1,1,49,300, 
191313,191313.01,1,2015,GMC, ,GMC,,,,1,1.0,13,13, ,3,2017, ,5000, ,12,4, ,2,2,2, , ,100, 
191215,191215.01,1,2012,FORD, ,FORD,,,,1,1.0,11,11, ,1,2012, ,12000, ,30,4, ,2,2,2, , ,100, 
191214,191214.01,1,2009,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,8,8, ,3,2017, ,8000, ,14,1, ,2,2,2, , ,300, 
191214,191214.02,2,2013,FORD, ,FORD,,,,1,1.0,13,13, ,1,2013, ,15000, ,16,5, ,2,2,2, , ,500, 
191218,191218.01,1,1999,GMC, ,GMC,,,,1,1.0,11,11, ,1,1999, ,89000, ,20,6,,1,1,2, , ,20, 
191218,191218.02,2,2007,FORD, ,FORD,,,,1,1.0,10,10, ,1,2007, ,3000, ,26,3, ,1,1,1,2, ,10, 
191218,191218.03,3,2016,KIA, ,KIA,,,,1,1.0,11,11, ,2,2018,8,1500, ,29,3, ,1,1,2, , ,10, 
191218,191218.04,4,2005,INFINITI, ,INFINITI,,,,1,1.0,11,11, ,1,2005, ,2500, ,21,3, ,1,1,2, , ,15, 
191218,191218.05,5,2019,KIA, ,KIA,,,,1,1.0,2,2, ,2,2018,8,2500, ,21,3, ,1,1,2, , ,10, 
191224,191224.01,1,2013,FORD, ,FORD,,,,1,1.0,10,10, ,1,2013, ,10000, ,25,4, ,2,2,1,2, ,300, 
191228,191228.01,1,2018,SUBARU, ,SUBARU,,,,1,1.0,3,3, ,2,2018,1,12000, ,28,2, ,2,2,2, , ,200, 
191228,191228.02,2,2017,TOYOTA, ,TOYOTA,,,,2,2.0,3,3, ,2,2017, ,12000, ,40,2, ,2,2,2, , , , 
191230,191230.01,1,2017,FORD, ,FORD,,,,4,3.0,13,13, ,1,2018,2,20000, ,14,1, ,2,2,2, , ,300, 
191230,191230.02,2,2018,FORD, ,FORD,,,,4,3.0,13,13, ,1,2018,2,20000, ,13,1, ,2,2,2, , ,300, 
191230,191230.03,3,2018,FORD, ,FORD,,,,4,3.0,13,13, ,1,2018,3,20000, ,12,1, ,2,2,1,2, ,300, 
191231,191231.01,1,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,10000, ,15,5, ,2,2,2, , ,185, 
191231,191231.02,2,2007,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2007, ,10000, ,17,4, ,2,2,2, , ,185, 
191231,191231.03,3,2007,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2007, ,10000, ,18,4, ,2,2,2, , ,185, 
191231,191231.04,4,2014,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2014, ,10000, ,18,4, ,2,2,2, , ,185, 
191231,191231.05,5,2004,FORD, ,FORD,,,,1,1.0,13,13, ,1,2004, ,8000, ,12,3, ,2,2,1,2, ,300, 
191232,191232.01,1,2004,FORD, ,FORD,,,,4,3.0,13,13, ,3,2009, ,5000, ,15,5, ,2,2,2, , ,100, 
191321,191321.01,1,2003,TOYOTA, ,TOYOTA,,,,1,1.0,6,6, ,3,2015, ,9000, ,19,5, ,2,2,2, , ,200, 
191325,191325.01,1,2019,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,3,8.0,2,2, ,1,2019,3,20000,50,50,2, ,2,2,2, , ,50, 
191325,191325.02,2,2019,TOYOTA, ,TOYOTA,,,,3,8.0,2,2, ,2,2019,1,5000,100,50,2, ,2,2,2, , ,100, 
191329,191329.01,1,2005,FORD, ,FORD,,,,4,3.0,13,13, ,3,2016, ,6000, ,12,1, ,2,2,2, , ,150, 
191329,191329.02,2,1995,FORD, ,FORD,,,,4,3.0,13,13, ,3,2007, ,6000, ,12,1, ,2,2,2, , ,150, 
191329,191329.03,3,2001,FORD, ,FORD,,,,4,3.0,13,13, ,3,2007, ,5000, ,12,1, ,2,2,2, , ,150, 
191329,191329.04,4,2003,FORD, ,FORD,,,,4,3.0,13,13, ,3,2010, ,3000, ,12,4, ,2,2,2, , ,100, 
191339,191339.01,1,2017,TESLA, ,TESLA,,,,5,4.0,6,6, ,2,2017, ,15000, ,89,5, ,2,2,1,1,25, , 
191344,191344.01,1,2018,TOYOTA, ,TOYOTA,,,,2,2.0,6,6, ,1,2018,5,25000, ,40,5, ,1,2,1,2, , , 
191348,191348.01,1,2017,TOYOTA, ,TOYOTA,,,,1,1.0,10,10, ,2,2017, ,12000, ,19,1, ,2,2,1,2, ,250, 
191351,191351.01,1,2002,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,8,8, ,3,2004, ,3000, ,16,2, ,2,2,1,2, ,200, 
191353,191353.01,1,2009,NISSAN, ,NISSAN,,,,1,1.0,12,12, ,1,2008, ,17000, ,20,3, ,2,2,2, , ,300, 
191353,191353.02,2,2018,AUDI, ,AUDI,,,,1,1.0,6,6, ,1,2018,9,12000, ,24,2, ,2,2,1,1,25,300, 
191353,191353.03,3,2012,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2012, ,20000, ,16,5, ,2,2,2, , ,300, 
191355,191355.01,1,2019,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,8,8, ,2,2018,12,12000, ,20,3, ,2,2,1,1,10,500, 
191355,191355.02,2,2017,FORD, ,FORD,,,,1,1.0,13,13, ,2,2016, ,8000, ,20,5, ,2,2,1,1,10,500, 
191354,191354.01,1,2014,RAM, ,RAM,,,,1,1.0,13,13, ,3,2019,5,30000, ,16,5, ,2,2,1,1,5,10, 
191354,191354.02,2,2014,FORD, ,FORD,,,,4,3.0,13,13, ,3,2017, ,30000, ,15,4, ,2,2,2, , ,10, 
191354,191354.03,3,2014,FORD, ,FORD,,,,1,1.0,13,13, ,3,2018,3,45000, ,15,2, ,2,2,2, , ,10, 
191354,191354.04,4,2008,FORD, ,FORD,,,,1,1.0,13,13, ,3,2019,3,30000, ,15,2, ,2,2,2, , ,10, 
191354,191354.05,5,2012,RAM, ,RAM,,,,4,3.0,13,13, ,3,2018,12,30000, ,10,4, ,2,2,2, , ,10, 
191650,191650.01,1,2017,FORD, ,FORD,,,,2,2.0,3,3, ,1,2019,6,22000, ,39,1, ,2,2,1,1,10, , 
